job_link,last_processed_time,got_summary,got_ner,is_being_worked,job_title,company,job_location,first_seen,search_city,search_country,search_position,job_level,job_type
https://au.linkedin.com/jobs/view/business-analyst-at-peoplebank-3789795282,2024-01-19 13:17:53.64006+00,t,t,f,Business Analyst,Peoplebank,"Parkes, New South Wales, Australia",2024-01-13,Redcliffe,Australia,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jd-edwards-business-analyst-at-laticrete-international-3660443866,2024-01-19 13:18:04.407239+00,t,t,f,JD Edwards Business Analyst,LATICRETE International,"North Carolina, United States",2024-01-13,North Carolina,United States,Quality Assurance Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-cash-product-banking-services-at-stifel-financial-corp-3730489954,2024-01-19 13:18:37.581538+00,t,t,f,Business Analyst- Cash Product & Banking Services,Stifel Financial Corp.,"St Louis, MO",2024-01-13,Ferguson,United States,Quality Assurance Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/database-business-analyst-at-nr-consulting-3799311509,2024-01-19 13:19:14.148974+00,t,t,f,Database Business Analyst,NR Consulting,"Jacksonville, FL",2024-01-14,Jacksonville,United States,Systems Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/it-business-analyst-at-pr-restaurants-llc-dba-panera-bread-3786217512,2024-01-19 13:24:16.750274+00,t,t,f,IT Business Analyst,"PR Restaurants LLC dba., Panera Bread","New York, NY",2024-01-13,Levittown,United States,Quality Assurance Analyst,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/business-analyst-ax-replacement-at-ignite-digital-talent-3798762811,2024-01-19 13:24:57.553973+00,t,t,f,Business Analyst - AX Replacement,Ignite Digital Talent,"London, England, United Kingdom",2024-01-17,Greater London,United Kingdom,User Support Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3806735246,2024-01-19 13:26:55.979434+00,t,t,f,JDE Business Analyst (Supply Chain),LATICRETE International,"San Francisco, CA",2024-01-16,San Rafael,United States,Orchestrator,Mid senior,Onsite
https://www.linkedin.com/jobs/view/nc-dhhs-sr-business-analyst-at-software-technology-inc-3793663001,2024-01-19 13:34:01.195059+00,t,t,f,NC - DHHS Sr. Business Analyst,Software Technology Inc.,"Raleigh, NC",2024-01-14,Raleigh,United States,Management Analyst,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/business-analyst-at-taylor-wessing-uk-3800264202,2024-01-19 13:38:10.759959+00,t,t,f,Business Analyst,Taylor Wessing UK,"Liverpool, England, United Kingdom",2024-01-13,Liverpool,United Kingdom,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/it-business-analyst-new-grad-fl-melbourne-tx-rockwall-ny-rochester-ut-salt-lake-at-l3harris-technologies-3804331993,2024-01-19 13:40:50.291055+00,t,t,f,"IT Business Analyst (New Grad - FL-Melbourne;-TX-Rockwall; -NY-Rochester, UT-Salt Lake)",L3Harris Technologies,"Melbourne, FL",2024-01-14,Melbourne,United States,Economist,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/business-analyst-i-or-ii-opl-at-intact-3807202065,2024-01-19 13:45:12.72256+00,t,t,f,"Business Analyst I or II, OPL",Intact,"North York, Ontario, Canada",2024-01-16,North York,Canada,Market-Research Analyst I,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3775654858,2024-01-19 13:45:19.955744+00,t,t,f,JDE Business Analyst (Supply Chain),LATICRETE International,"North Myrtle Beach, SC",2024-01-16,South Carolina,United States,Orchestrator,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-business-analyst-inventory-trust-bad-actor-disincentives-at-amazon-3788221317,2024-01-19 13:47:08.286123+00,t,t,f,"Senior Business Analyst, Inventory Trust (Bad Actor Disincentives)",Amazon,"Seattle, WA",2024-01-15,Bellevue,United States,Actor,Mid senior,Onsite
https://www.linkedin.com/jobs/view/in-aos-peoplesoft-hcm-business-analyst-at-capleo-global-3571640248,2024-01-19 13:48:27.446043+00,t,t,f,IN-AOS PeopleSoft HCM Business Analyst,Capleo Global,"Indianapolis, IN",2024-01-16,Guilford,United States,Instructor Business Education,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3775655908,2024-01-19 13:49:59.76034+00,t,t,f,JDE Business Analyst (Supply Chain),LATICRETE International,"Philadelphia, PA",2024-01-14,East Greenwich,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-sales-and-marketing-at-relay-3801119228,2024-01-19 13:51:41.216644+00,t,t,f,"Business Analyst, Sales and Marketing",Relay,"Raleigh, NC",2024-01-15,Raleigh,United States,Director Radio,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-supply-chain-process-improvement-at-q%C2%B2-solutions-3803171476,2024-01-19 13:53:18.915325+00,t,t,f,Business Analyst - Supply Chain Process Improvement,Q² Solutions,"Durham, NC",2024-01-14,Raleigh,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3806065991,2024-01-19 13:55:17.581802+00,t,t,f,JDE Business Analyst (Supply Chain),LATICRETE International,"Henderson, NV",2024-01-14,Nevada,United States,Quality Assurance Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-mmfa-technology-at-jobs-for-humanity-3805394314,2024-01-19 13:56:27.980034+00,t,t,f,Business Analyst (MMFA Technology),Jobs for Humanity,"Hartford, CT",2024-01-16,Springfield,United States,Instructor Business Education,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jd-edwards-business-analyst-at-laticrete-international-3660448405,2024-01-19 13:57:50.442069+00,t,t,f,JD Edwards Business Analyst,LATICRETE International,"Meadview, AZ",2024-01-16,Canyon,United States,Instructor Business Education,Mid senior,Onsite
https://www.linkedin.com/jobs/view/sailpoint-iiq-business-analyst-at-diverse-lynx-3786867052,2024-01-19 13:58:16.187082+00,t,t,f,SailPoint IIQ Business analyst,Diverse Lynx,"New York, United States",2024-01-13,Hamilton,United States,Quality Assurance Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/lead-business-analyst-at-lumen-solutions-group-inc-3798578670,2024-01-19 13:58:51.196666+00,t,t,f,Lead Business Analyst,Lumen Solutions Group Inc.,"Washington Highlands, MD",2024-01-13,Maryland,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/public-sector-solutions-salesforce-business-analyst-salesforce-ba-with-pss-at-dice-3805942922,2024-01-19 13:58:29.357073+00,t,t,f,Public Sector Solutions Salesforce Business Analyst (Salesforce BA with PSS),Dice,United States,2024-01-13,Smith Center,United States,Quality Assurance Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/digital-business-analyst-at-dahl-consulting-3802429927,2024-01-19 13:59:38.444795+00,t,t,f,Digital Business Analyst,Dahl Consulting,"Minnetonka, MN",2024-01-16,South Saint Paul,United States,Instructor Business Education,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-erp-business-analyst-at-franklin-electric-3802931453,2024-01-19 13:59:28.864879+00,t,t,f,Senior ERP Business Analyst,Franklin Electric,"Fort Wayne, IN",2024-01-14,Saint Joseph,United States,Consultant Education,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-triunity-software-inc-3805935913,2024-01-19 13:59:57.680949+00,t,t,f,Business Analyst,"Triunity Software, Inc.","Princeton, NJ",2024-01-14,Northampton,United States,Management Analyst,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/business-analyst-senior-business-analyst-imp-solutions-at-careerbeacon-3803410204,2024-01-19 14:00:46.400572+00,t,t,f,Business Analyst/Senior Business Analyst [IMP Solutions],CareerBeacon,"Halifax, Nova Scotia, Canada",2024-01-14,Halifax,Canada,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-with-security-clearance-at-clearancejobs-3800765167,2024-01-19 14:01:46.919055+00,t,t,f,Business Analyst with Security Clearance,ClearanceJobs,"Doral, FL",2024-01-16,Highland Park,United States,Instructor Business Education,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/graduate-business-analyst-at-qualient-technology-solutions-uk-limited-3785663317,2024-01-19 14:03:25.863143+00,t,t,f,Graduate Business Analyst,Qualient Technology Solutions UK Limited,"London Area, United Kingdom",2024-01-13,Slough,United Kingdom,Management Analyst,Associate,Onsite
https://www.linkedin.com/jobs/view/network-security-business-analyst-at-apex-systems-3797687538,2024-01-19 14:04:03.773935+00,t,t,f,Network Security Business Analyst,Apex Systems,"Charlotte, NC",2024-01-16,Ridgewood,United States,Instructor Business Education,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-extend-information-systems-inc-3793670410,2024-01-19 14:04:21.462556+00,t,t,f,Business Analyst,Extend Information Systems Inc.,"McLean, VA",2024-01-13,Manassas,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/it-business-analyst-at-micron-technology-3758751418,2024-01-19 14:06:58.071099+00,t,t,f,IT BUSINESS ANALYST,Micron Technology,"Boise, ID",2024-01-13,Idaho City,United States,Quality Assurance Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/erp-business-analyst-at-v-soft-consulting-group-inc-3802427564,2024-01-19 14:10:45.118005+00,t,t,f,ERP Business Analyst,"V-Soft Consulting Group, Inc.","Maryland, United States",2024-01-16,Maryland,United States,Instructor Business Education,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-powerbi-at-robert-half-3801501961,2024-01-19 14:10:47.796031+00,t,t,f,Business Analyst (PowerBI),Robert Half,"Waukegan, IL",2024-01-13,North Chicago,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-d365-business-central-wilmington-nc-at-nigel-frank-international-3744003391,2024-01-19 14:15:03.011189+00,t,t,f,"Business Analyst - D365 Business Central - Wilmington, NC",Nigel Frank International,"Wilmington, NC",2024-01-14,Wilmington,United States,Economist,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jd-edwards-business-analyst-at-laticrete-international-3685684706,2024-01-19 14:15:45.572852+00,t,t,f,JD Edwards Business Analyst,LATICRETE International,"Minnesota, United States",2024-01-14,Brainerd,United States,Consultant Education,Mid senior,Onsite
https://www.linkedin.com/jobs/view/executive-business-analyst-26053-at-levi-ray-shoup-inc-lrs-3787401122,2024-01-19 14:15:47.422403+00,t,t,f,Executive Business Analyst (26053),"Levi, Ray & Shoup, Inc. (LRS)","Minneapolis, MN",2024-01-14,Minnesota,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/guidewire-business-analyst-senior-associate-at-pwc-3801108108,2024-01-19 14:15:53.022305+00,t,t,f,Guidewire Business Analyst - Senior Associate,PwC,"San Francisco, CA",2024-01-14,El Cerrito,United States,Quality Assurance Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-jira-admin-product-owner-at-capleo-global-3792679538,2024-01-19 14:15:53.32113+00,t,t,f,Business Analyst/JIRA Admin/Product Owner,Capleo Global,"Denver, CO",2024-01-16,Colorado,United States,Instructor Business Education,Mid senior,Onsite
https://www.linkedin.com/jobs/view/financial-business-analyst-i-at-globe-life-3801199700,2024-01-19 14:18:54.039356+00,t,t,f,Financial Business Analyst I,Globe Life,"McKinney, TX",2024-01-13,Garland,United States,Quality Assurance Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-software-technology-inc-3793661011,2024-01-19 14:25:52.770769+00,t,t,f,Business Analyst,Software Technology Inc.,"Irvine, CA",2024-01-16,Corona,United States,Instructor Business Education,Mid senior,Onsite
https://www.linkedin.com/jobs/view/erp-business-analyst-at-ready-seafood-company-3790818891,2024-01-19 14:27:01.344131+00,t,t,f,ERP Business Analyst,Ready Seafood Company,"Saco, ME",2024-01-13,Maine,United States,Quality Assurance Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-ii-at-jobs-for-humanity-3805997976,2024-01-19 14:27:30.782886+00,t,t,f,Business Analyst II,Jobs for Humanity,"Maryland City, MD",2024-01-14,Catonsville,United States,Quality Assurance Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jd-edwards-business-analyst-at-laticrete-international-3684706524,2024-01-19 14:28:48.015853+00,t,t,f,JD Edwards Business Analyst,LATICRETE International,"California, United States",2024-01-16,California,United States,Orchestrator,Mid senior,Onsite
https://www.linkedin.com/jobs/view/sr-business-analyst-liquidity-market-and-capital-risk-oversight-at-capital-one-3774773910,2024-01-19 14:29:42.314419+00,t,t,f,"Sr. Business Analyst - Liquidity, Market, and Capital Risk Oversight",Capital One,"McLean, VA",2024-01-13,Virginia,United States,Quality Assurance Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/sr-technical-sap-business-analyst-mm-at-komatsu-3804276162,2024-01-19 14:33:12.343128+00,t,t,f,Sr Technical SAP Business Analyst - MM,Komatsu,"Chicago, IL",2024-01-13,North Chicago,United States,Quality Assurance Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-with-capital-markets-trade-life-cycle-experience-sql-skills-at-diverse-lynx-3785926867,2024-01-19 14:35:04.544728+00,t,t,f,"Business Analyst with Capital Markets, Trade Life Cycle Experience, SQL Skills",Diverse Lynx,"Irvine, CA",2024-01-16,San Juan Capistrano,United States,Instructor Business Education,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-business-analyst-marketing-analytics-product-strategy-at-capital-one-3793835328,2024-01-19 14:36:18.920937+00,t,t,f,"Senior Business Analyst- Marketing, Analytics & Product Strategy",Capital One,"Richmond, VA",2024-01-15,Virginia,United States,Color Maker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/opening-for-business-analyst-with-api-mobile-platform-in-philadelphia-pa-19103-100%25-onsite-at-mtk-technologies-3793666717,2024-01-19 14:37:40.450982+00,t,t,f,"Opening for Business Analyst With API, Mobile Platform in Philadelphia PA, 19103 (100% Onsite)",MTK Technologies,"Philadelphia, PA",2024-01-16,Norristown,United States,Instructor Business Education,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jd-edwards-business-analyst-at-laticrete-international-3685684825,2024-01-19 14:38:07.72409+00,t,t,f,JD Edwards Business Analyst,LATICRETE International,"California, United States",2024-01-16,California,United States,Orchestrator,Mid senior,Onsite
https://www.linkedin.com/jobs/view/bus-anal-business-analyst-at-futran-solutions-3793657439,2024-01-19 14:39:14.017439+00,t,t,f,BUS ANAL - Business Analyst,Futran Solutions,"Devens, MA",2024-01-13,Fitchburg,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/tactical-business-analyst-at-loffler-companies-3800617267,2024-01-19 14:42:36.741354+00,t,t,f,Tactical Business Analyst,Loffler Companies,"St Louis Park, MN",2024-01-14,Orono,United States,Management Analyst,Mid senior,Onsite
https://au.linkedin.com/jobs/view/business-analyst-nt-build-at-cloudstreet-consulting-pty-ltd-3802792242,2024-01-19 14:47:51.071254+00,t,t,f,Business Analyst NT Build,Cloudstreet Consulting Pty Ltd,"Darwin, Northern Territory, Australia",2024-01-14,Northern Territory,Australia,Economist,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jd-edwards-business-analyst-at-laticrete-international-3660448425,2024-01-19 14:48:12.018494+00,t,t,f,JD Edwards Business Analyst,LATICRETE International,"Hallandale Beach, FL",2024-01-14,Coral Gables,United States,Consultant Education,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-business-analyst-with-security-clearance-at-clearancejobs-3755655744,2024-01-19 14:49:58.068639+00,t,t,f,Senior Business Analyst with Security Clearance,ClearanceJobs,"McLean, VA",2024-01-16,Clarksburg,United States,Reports Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-in-albany-ny-on-site-at-software-people-inc-3802801125,2024-01-19 14:53:46.556728+00,t,t,f,Business Analyst in Albany NY (On-site),Software People Inc.,"Albany, NY",2024-01-14,Albany,United States,Economist,Mid senior,Onsite
https://www.linkedin.com/jobs/view/it-business-analyst-at-vehicle-service-group-a-dover-company-3782543208,2024-01-19 14:55:09.123648+00,t,t,f,IT Business Analyst,"Vehicle Service Group, A Dover Company","Madison, IN",2024-01-14,Westport,United States,Quality Assurance Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/sr-business-analyst-devices-traffic-growth-at-amazon-3767517430,2024-01-19 14:56:42.568657+00,t,t,f,"Sr. Business Analyst - Devices, Traffic Growth",Amazon,"Seattle, WA",2024-01-14,Tacoma,United States,Management Analyst,Mid senior,Onsite
